lb,ub,Qsg,Tout,Tair_true,u_true
22.0,24.0,755.4025,29.400002,23.219025,-542.737627189232
22.0,24.0,799.77216,29.800003,23.261192,-563.7432105830131
22.0,24.0,826.293,30.100006,23.354427,-588.5366804567509
22.0,24.0,823.03656,30.5,23.443594,-592.1468969684121
22.0,24.0,810.6346,30.599998,23.553585,-604.1416858590281
22.0,24.0,752.6731,30.800003,23.643803,-602.7547448170623
22.0,24.0,723.2568,30.900002,23.730196,-615.8556217171489
22.0,24.0,613.2367,31.0,23.785885,-559.8220631419276
22.0,24.0,537.99146,30.900002,23.909443,-520.2231030758677
22.0,24.0,361.9897,30.700005,24.006788,-501.9541055627568
22.0,24.0,342.32288,30.400002,24.027557,-501.69481086966334
22.0,24.0,102.057625,30.0,24.019848,-520.5073732764869
22.0,24.0,143.10475,29.099998,23.91292,-499.31385595222935
22.0,24.0,43.23,28.200005,23.879406,-256.0454434865924
22.0,24.0,49.53224,28.200005,23.963387,-263.46778893322903
22.0,24.0,15.84,25.100006,23.903507,-269.9845302897553
22.0,24.0,6.8295355,24.299995,23.80624,-256.72733246802784
22.0,24.0,0.0,23.600002,23.727192,-265.74425740143704
15.0,28.0,0.0,23.3,23.617033,-252.81372362318098
15.0,28.0,0.0,22.900002,23.538645,-285.1748198953642
15.0,28.0,0.0,22.5,23.399538,-269.9023540471418
15.0,28.0,0.0,22.099998,23.324224,-292.41770291115955
15.0,28.0,0.0,21.7,23.202991,-291.8363280986119
15.0,28.0,0.0,21.300003,23.111015,-460.6917182535342
15.0,28.0,0.0,21.0,22.76686,-537.336328738386
15.0,28.0,0.0,20.7,22.515078,-1024.8410073328619
15.0,28.0,0.0,20.400002,21.64229,-97.74943036028588
15.0,28.0,0.0,20.2,22.791637,-1083.2519910028204
15.0,28.0,0.0,19.899998,21.388205,118.70461690799283
15.0,28.0,0.0,19.699997,22.899004,-1093.6908203963994
15.0,28.0,0.0,19.5,21.228575,274.79457083453946
15.0,28.0,0.0,19.3,22.9692,-1076.1213642136752
15.0,28.0,0.0,19.099998,21.141394,262.3069490726649
15.0,28.0,0.0,19.0,22.82659,78.8253091547387
15.0,28.0,0.0,18.800003,22.771797,83.54510395937865
15.0,28.0,0.0,18.600002,22.784267,175.35493698379832
15.0,28.0,0.0,18.899998,22.934877,142.2331692682368
15.0,28.0,7.7936754,19.3,22.923466,215.37394792517262
22.0,24.0,14.492538,20.0,23.054962,176.431524514719
22.0,24.0,100.51262,20.7,23.046114,154.34226373879454
22.0,24.0,70.2771,21.599998,23.068563,157.61115316046954
22.0,24.0,199.39796,22.5,23.118874,-30.948558197512682
22.0,24.0,196.7607,23.899998,23.120216,-47.591264788601904
22.0,24.0,349.21338,25.400002,23.167011,-129.45776453163478
22.0,24.0,338.4156,26.5,23.16602,-144.07077986892494
22.0,24.0,142.81168,27.600006,23.239933,-158.65076115231489
22.0,24.0,186.63858,28.400002,23.2689,-181.1588757393347
22.0,24.0,560.72644,29.199997,23.307386,-316.95427196724256
22.0,24.0,726.4025,29.699997,23.273407,-497.06752168370883
22.0,24.0,814.9583,30.300003,23.161007,-547.6814780220452
22.0,24.0,828.5077,30.599998,23.21975,-566.7419637719797
22.0,24.0,825.33923,31.0,23.329554,-575.2926830903646
22.0,24.0,816.0264,31.199997,23.450539,-590.8180479596147
22.0,24.0,753.21814,31.400002,23.552444,-585.4676414186684
22.0,24.0,721.6376,31.400002,23.65917,-600.5477934742426
22.0,24.0,511.5753,31.400002,23.725946,-456.87942529864677
22.0,24.0,443.2468,31.199997,23.9666,-491.74082539491394
22.0,24.0,221.18822,31.0,23.966606,-484.60000878653295
22.0,24.0,222.14505,30.5,23.939224,-478.6021982562071
22.0,24.0,160.97598,30.100006,23.921804,-501.81720850558634
22.0,24.0,30.382034,29.199997,23.843168,-506.33372303743306
22.0,24.0,58.959087,28.300003,23.74806,-230.12363322847386
22.0,24.0,87.049904,28.300003,23.89429,-242.82289999093007
22.0,24.0,8.25,25.800003,23.853176,-263.39197221420636
22.0,24.0,13.03434,25.199997,23.743849,-247.29366189766733
22.0,24.0,0.0,24.599998,23.68187,-260.42427594595983
15.0,28.0,0.0,24.199997,23.579266,-248.3807559569883
15.0,28.0,0.0,23.699997,23.511059,-282.6941949059209
15.0,28.0,0.0,23.3,23.37918,-267.55632553798944
15.0,28.0,0.0,22.900002,23.312412,-293.93737990851025
15.0,28.0,0.0,22.600002,23.193638,-293.9519594373827
15.0,28.0,0.0,22.199997,23.107927,-463.4943371918102
15.0,28.0,0.0,21.900002,22.770021,-538.5096827436856
15.0,28.0,0.0,21.599998,22.527472,-1023.6433806766616
15.0,28.0,0.0,21.300003,21.665184,-132.78279801037888
15.0,28.0,0.0,21.0,22.76638,-1074.2739365296038
15.0,28.0,0.0,20.8,21.424599,96.5885695737058
15.0,28.0,0.0,20.599998,22.901066,-1086.7772332218167
15.0,28.0,0.0,20.400002,21.272873,244.30458033783128
15.0,28.0,0.0,20.2,22.966877,-1069.7763931018098
15.0,28.0,0.0,20.100002,21.190193,247.933870117111
15.0,28.0,0.0,19.899998,22.855167,68.04199814426562
15.0,28.0,0.0,19.8,22.805862,72.16361724938685
15.0,28.0,0.0,19.599998,22.820868,153.2766350203895
15.0,28.0,0.0,19.899998,22.95831,130.25677752255086
15.0,28.0,6.8269973,20.2,22.962002,195.56058280055777
22.0,24.0,11.714909,20.8,23.08491,158.32286629408162
22.0,24.0,99.24672,21.399998,23.077007,133.92738625165043
22.0,24.0,67.19996,22.199997,23.095379,144.90326058050317
22.0,24.0,66.37057,23.099998,23.154652,-14.250786921892484
22.0,24.0,98.49368,24.0,23.164635,-35.159126039458215
22.0,24.0,175.21332,25.0,23.190472,-105.35785691151278
22.0,24.0,234.47624,25.900002,23.163038,-120.94133254551599
22.0,24.0,359.98203,26.799995,23.216883,-184.6453177032305
22.0,24.0,469.48184,27.300003,23.236702,-212.09249785638053
22.0,24.0,589.7659,27.800003,23.31897,-331.82997813466704
22.0,24.0,755.846,28.200005,23.285875,-539.8100590851378
22.0,24.0,822.3429,28.599998,23.121796,-543.995265038841
22.0,24.0,832.73157,28.800003,23.225557,-567.2876594378183
22.0,24.0,824.5068,29.0,23.321041,-571.4101411766907
22.0,24.0,815.88654,29.099998,23.432188,-586.2156941083464
22.0,24.0,758.89294,29.299995,23.5202,-577.092599886467
22.0,24.0,729.75885,29.199997,23.61958,-588.4799809570867
22.0,24.0,622.7656,29.199997,23.680676,-527.8777594219085
22.0,24.0,572.13965,29.099998,23.813084,-509.00086546521493
22.0,24.0,420.95517,28.900002,23.88807,-475.7909350483832
22.0,24.0,359.9172,28.5,23.93923,-478.09848846702494
22.0,24.0,168.55786,28.099998,23.928904,-496.13187417455333
22.0,24.0,128.85582,27.300003,23.836468,-486.1130532977927
22.0,24.0,45.54,26.5,23.775505,-232.21304797359846
22.0,24.0,48.534683,26.5,23.870348,-242.38949671723026
22.0,24.0,15.51,23.3,23.805052,-254.4145531086557
22.0,24.0,4.376728,22.600002,23.696056,-243.45049767445676
22.0,24.0,0.0,21.900002,23.608564,-251.81972039231312
15.0,28.0,0.0,21.7,23.495789,-238.58206995509602
15.0,28.0,0.0,21.599998,23.415539,-271.78020355848594
15.0,28.0,0.0,21.599998,23.274918,-255.6341485053922
15.0,28.0,0.0,21.599998,23.203468,-290.6068497769262
15.0,28.0,0.0,21.7,23.069447,-295.67165945578
15.0,28.0,0.0,21.8,22.974764,-494.58640057270674
15.0,28.0,0.0,21.8,22.59449,-571.2492412620451
15.0,28.0,0.0,21.8,22.346706,-958.4407839806626
15.0,28.0,0.0,21.599998,21.636688,-72.45588443407166
15.0,28.0,0.0,21.5,22.765306,-1081.773885071417
15.0,28.0,0.0,20.900002,21.340973,151.1694734560753
15.0,28.0,0.0,20.300003,22.90846,-1095.327647375682
15.0,28.0,0.0,19.8,21.204763,281.5622168576499
15.0,28.0,0.0,19.400002,22.958899,-1073.7481304623159
15.0,28.0,0.0,18.899998,21.129293,265.5300400222699
15.0,28.0,0.0,18.400002,22.81609,82.19514308716816
15.0,28.0,0.0,18.099998,22.759438,86.64306691719474
15.0,28.0,0.0,17.7,22.767673,186.10500058362663
15.0,28.0,0.0,18.2,22.924751,149.75034487201356
15.0,28.0,6.831144,18.600002,22.906326,225.49411052032156
22.0,24.0,9.276376,19.899998,23.038195,191.41138786828338
22.0,24.0,98.55159,21.300003,23.036537,158.33287374185164
22.0,24.0,65.32222,22.5,23.049835,162.20523017481713
22.0,24.0,201.36897,23.699997,23.107185,-32.35937142998233
22.0,24.0,189.15834,25.300003,23.111311,-50.08519742245005
22.0,24.0,386.74612,27.0,23.165068,-139.83731908034355
22.0,24.0,418.7485,27.699997,23.175037,-166.85180034289039
22.0,24.0,567.907,28.5,23.258268,-302.73156053233635
22.0,24.0,614.7337,29.0,23.216991,-343.2982909899273
22.0,24.0,721.55963,29.599998,23.286213,-498.26511508313484
22.0,24.0,760.33057,30.0,23.209757,-544.892200397594
22.0,24.0,816.11945,30.400002,23.258438,-569.3345580647423
22.0,24.0,832.05426,30.700005,23.355608,-592.0207762415937
22.0,24.0,830.86816,30.900002,23.452183,-597.8080936301002
22.0,24.0,821.169,31.0,23.56367,-610.8641844266534
22.0,24.0,762.29987,31.099998,23.655981,-608.0493174536782
22.0,24.0,730.8129,31.0,23.74699,-621.4970730521122
22.0,24.0,611.33673,31.0,23.803106,-563.3477216403555
22.0,24.0,569.8,30.700005,23.926796,-550.2535151739554
22.0,24.0,417.55118,30.400002,23.989801,-517.7059796082896
22.0,24.0,359.40594,30.0,24.033884,-506.0506538051525
22.0,24.0,168.68253,29.5,24.040104,-522.4689737596086
22.0,24.0,136.23799,28.400002,23.949646,-503.48048776989947
22.0,24.0,43.065,27.300003,23.900766,-258.92666141701807
22.0,24.0,53.061626,27.300003,23.976776,-264.45394853346545
22.0,24.0,13.365,24.0,23.911488,-270.8909043331182
22.0,24.0,5.382231,23.2,23.804148,-256.05379272732114
22.0,24.0,0.0,22.5,23.717619,-264.6204377266987
15.0,28.0,0.0,22.099998,23.599682,-250.77710911313193
15.0,28.0,0.0,21.7,23.514149,-283.07936068126116
15.0,28.0,0.0,21.300003,23.367058,-266.19828695848815
15.0,28.0,0.0,21.0,23.286526,-289.3397955442994
15.0,28.0,0.0,20.7,23.158176,-290.3862795752357
15.0,28.0,0.0,20.400002,23.058418,-472.4969547931069
15.0,28.0,0.0,20.2,22.689583,-550.7449827501043
15.0,28.0,0.0,19.899998,22.428217,-989.065126243974
15.0,28.0,0.0,19.8,21.625076,-79.7004925464854
15.0,28.0,0.0,19.599998,22.758965,-1078.784204382748
15.0,28.0,0.0,19.5,21.334911,166.501592184267
15.0,28.0,0.0,19.400002,22.910173,-1100.3511097025587
15.0,28.0,0.0,19.400002,21.17163,291.86344471961627
15.0,28.0,0.0,19.400002,22.94196,-1064.2420063939862
15.0,28.0,0.0,19.2,21.115263,268.0124467778278
15.0,28.0,0.0,19.099998,22.796354,85.09185228705127
15.0,28.0,0.0,18.899998,22.745947,88.2996634337515
15.0,28.0,0.0,18.699997,22.760382,186.07516405580424
15.0,28.0,0.0,18.899998,22.923607,147.40214850014127
15.0,28.0,5.864081,19.099998,22.90852,222.74218254066415
22.0,24.0,10.388587,20.100002,23.043533,186.2438039698738
22.0,24.0,97.78965,21.100002,23.040218,157.59357620685137
22.0,24.0,66.50355,22.199997,23.0578,160.57491446562466
22.0,24.0,203.74272,23.3,23.111877,-32.91222344469844
22.0,24.0,194.8408,25.0,23.114368,-51.19456490871937
22.0,24.0,389.0068,26.699997,23.16564,-139.39872305273775
22.0,24.0,422.29236,27.300003,23.17535,-165.92819985452974
22.0,24.0,567.1064,28.0,23.257362,-299.4507521244036
22.0,24.0,615.48676,28.5,23.215754,-341.4788446238061
22.0,24.0,700.1759,29.0,23.279957,-462.93780445308556
22.0,24.0,648.4615,29.400002,23.244425,-402.8980710439834
22.0,24.0,764.5346,29.699997,23.43172,-570.7972943149995
22.0,24.0,816.1011,30.0,23.335934,-581.9621006831517
22.0,24.0,781.0773,30.300003,23.42464,-573.4878603408878
22.0,24.0,765.81964,30.400002,23.543447,-584.1494226554073
22.0,24.0,651.0267,30.5,23.63039,-542.3742615462038
22.0,24.0,652.66675,30.5,23.756184,-573.853512688311
22.0,24.0,560.5135,30.400002,23.784874,-503.1762601837113
22.0,24.0,520.17017,30.300003,23.923798,-499.30324671993935
22.0,24.0,386.0794,30.199997,23.974777,-493.7766480414083
22.0,24.0,361.13614,29.899994,23.981987,-491.5161106890189
22.0,24.0,120.416725,29.599998,23.980415,-511.062725259712
22.0,24.0,142.11635,29.199997,23.878307,-493.58675989825144
22.0,24.0,42.508858,28.800003,23.842049,-249.2059488053419
22.0,24.0,55.34742,28.800003,23.934307,-257.99080190184816
22.0,24.0,12.705,26.699997,23.882874,-268.0000844056623
22.0,24.0,13.149711,25.900002,23.792358,-254.75712807858724
22.0,24.0,0.0,25.100006,23.729622,-266.0293799084368
15.0,28.0,0.0,24.400002,23.629494,-254.27648973983003
15.0,28.0,0.0,23.600002,23.559052,-285.92924163327746
15.0,28.0,0.0,23.099998,23.426687,-273.0054958867911
15.0,28.0,0.0,22.600002,23.351582,-293.2168554155742
15.0,28.0,0.0,22.3,23.235619,-292.5734557444908
15.0,28.0,0.0,21.900002,23.146524,-452.7495393283961
15.0,28.0,0.0,21.599998,22.818209,-528.1469368579598
15.0,28.0,0.0,21.300003,22.573402,-1028.486389751398
15.0,28.0,0.0,21.0,21.685146,-181.95406620978383
15.0,28.0,0.0,20.7,22.711597,-1065.8180228124713
15.0,28.0,0.0,20.400002,21.43909,92.42256811648565
15.0,28.0,0.0,20.0,22.901714,-1089.0589205227548
15.0,28.0,0.0,19.699997,21.269796,248.6068016730669
15.0,28.0,0.0,19.3,22.967901,-1075.3546801319646
15.0,28.0,0.0,19.0,21.171099,254.8254055849917
15.0,28.0,0.0,18.699997,22.844784,73.7814926091678
15.0,28.0,0.0,18.400002,22.787828,80.08928701739188
15.0,28.0,0.0,18.2,22.79748,170.3789992630331
15.0,28.0,0.0,18.600002,22.940775,140.81296814288334
15.0,28.0,3.9563766,18.899998,22.929913,218.8975465502474
22.0,24.0,15.067211,20.100002,23.06435,173.0062328628494
22.0,24.0,95.93523,21.300003,23.045431,153.90637359373716
22.0,24.0,72.7681,22.3,23.072723,151.30399950639776
22.0,24.0,204.99866,23.3,23.120394,-37.86736899808011
22.0,24.0,201.18547,25.199997,23.126278,-59.39732884080888
22.0,24.0,384.668,27.099998,23.173777,-144.23304545675182
22.0,24.0,424.25836,28.0,23.186787,-173.77410891132752
22.0,24.0,575.0433,28.900002,23.268204,-313.6559395186802
22.0,24.0,625.8631,29.400002,23.222878,-358.4593191858091
22.0,24.0,731.9158,29.800003,23.288004,-517.9311746333204
22.0,24.0,770.98285,30.100006,23.204762,-550.5400660938684
22.0,24.0,824.1799,30.5,23.272995,-575.1119572844252
22.0,24.0,829.7351,30.599998,23.372063,-593.8112982153697
22.0,24.0,787.55347,30.700005,23.471111,-582.7966934102727
22.0,24.0,760.9318,30.800003,23.59375,-593.6443892220186
22.0,24.0,707.2437,30.800003,23.67691,-600.5585702960931
22.0,24.0,648.388,30.700005,23.741589,-574.5485551639478
22.0,24.0,542.12994,30.599998,23.835573,-503.9891742120483
22.0,24.0,500.93405,30.300003,23.974516,-498.1207949587681
22.0,24.0,345.22574,30.0,24.021656,-498.9831208132829
22.0,24.0,333.0528,29.599998,24.00513,-494.1348111907863
22.0,24.0,135.53543,29.099998,23.995209,-512.0969860482363
22.0,24.0,152.96954,28.200005,23.895718,-492.8311073469781
22.0,24.0,39.26614,27.300003,23.856697,-249.4336323385213
22.0,24.0,69.47931,27.300003,23.93453,-253.89336563637528
22.0,24.0,10.065001,24.5,23.880611,-266.7828721101122
22.0,24.0,10.970379,23.899998,23.76966,-250.67400203260775
22.0,24.0,0.0,23.2,23.694418,-261.8971951913137
15.0,28.0,0.0,22.900002,23.581337,-248.62381313873607
15.0,28.0,0.0,22.7,23.50313,-281.8012357105747
15.0,28.0,0.0,22.5,23.363878,-265.8151327514176
15.0,28.0,0.0,22.3,23.292076,-292.24028495025783
15.0,28.0,0.0,22.199997,23.169205,-293.4625232469867
15.0,28.0,0.0,22.0,23.07951,-470.5330408696554
15.0,28.0,0.0,21.900002,22.729515,-546.4749570865663
15.0,28.0,0.0,21.7,22.484575,-1013.8903874175269
15.0,28.0,0.0,21.599998,21.65019,-105.70863170310696
15.0,28.0,0.0,21.5,22.785622,-1077.5295303831035
15.0,28.0,0.0,21.300003,21.40987,101.2004769766126
15.0,28.0,0.0,21.199997,22.898827,-1084.4856416726338
15.0,28.0,0.0,21.100002,21.27401,241.24914653979198
15.0,28.0,0.0,21.100002,22.965876,-1064.2361110779495
15.0,28.0,0.0,21.0,21.207855,241.78591266250314
15.0,28.0,0.0,20.900002,22.86419,66.28707362950212
15.0,28.0,0.0,20.8,22.82618,68.66811176783426
15.0,28.0,0.0,20.7,22.8458,142.72093774015968
15.0,28.0,0.0,20.900002,22.97892,121.77341593114409
15.0,28.0,1.9754627,21.100002,22.989574,182.80714832348707
22.0,24.0,29.016027,21.8,23.108908,121.91526933596214
22.0,24.0,86.14102,22.5,23.072758,135.7413324306147
22.0,24.0,93.524284,23.600002,23.141533,93.46986141267581
22.0,24.0,133.88225,24.599998,23.140797,-43.30160611113877
22.0,24.0,176.4774,25.400002,23.195602,-81.59524564634324
22.0,24.0,158.36777,26.199997,23.219118,-120.17095195534972
22.0,24.0,236.35072,26.300003,23.227,-143.19766199526498
22.0,24.0,264.0687,26.5,23.272438,-186.46917428231382
22.0,24.0,260.1987,26.099998,23.286716,-189.53950599147475
22.0,24.0,289.1443,25.800003,23.343384,-217.12220020868244
22.0,24.0,350.70758,25.5,23.368603,-226.69258454342543
22.0,24.0,364.98294,25.300003,23.422745,-272.3706045633493
22.0,24.0,392.55362,25.100006,23.417637,-279.88385232785015
22.0,24.0,229.44331,25.0,23.459108,-285.63794197716584
22.0,24.0,206.73048,24.899994,23.455997,-287.5670526081133
22.0,24.0,224.08466,24.899994,23.45623,-316.35509932206116
22.0,24.0,125.596695,24.800003,23.421442,-326.94923487756284
22.0,24.0,189.773,24.599998,23.377216,-354.0444025969312
22.0,24.0,338.86096,24.5,23.32966,-325.9200599638287
22.0,24.0,150.12062,24.299995,23.398167,-399.3919833908726
22.0,24.0,74.8196,24.199997,23.26384,-393.56835342754493
22.0,24.0,35.329796,24.0,23.210121,-422.69555125293937
22.0,24.0,28.528255,23.800003,23.108627,-411.51025914483665
22.0,24.0,37.39733,23.600002,23.06179,-127.89562644288884
22.0,24.0,19.505274,23.600002,23.243954,-152.19084107343411
22.0,24.0,8.41585,23.099998,23.19855,-183.29329682327779
22.0,24.0,3.9253085,22.900002,23.111992,-182.29775328771734
22.0,24.0,0.0,22.800003,23.064999,-217.91871127584926
15.0,28.0,0.0,22.7,22.967571,-213.08791902129792
15.0,28.0,0.0,22.5,22.923359,-211.9104366409561
15.0,28.0,0.0,22.399998,22.881514,-209.58678093778525
15.0,28.0,0.0,22.3,22.843416,-306.82222828518934
15.0,28.0,0.0,22.099998,22.656338,-342.3971346602943
15.0,28.0,0.0,21.900002,22.534605,-581.4304891528298
15.0,28.0,0.0,21.8,22.107342,-621.2488892206651
15.0,28.0,0.0,21.599998,21.91957,-95.67151649946925
15.0,28.0,0.0,21.5,22.61663,-905.1682645277178
15.0,28.0,0.0,21.300003,21.455647,156.81192282239704
15.0,28.0,0.0,21.199997,22.827248,-1062.608675617679
15.0,28.0,0.0,21.100002,21.156715,296.7189915883311
15.0,28.0,0.0,21.100002,22.907272,-1051.7807418058708
15.0,28.0,0.0,21.0,21.10654,265.08673505932416
15.0,28.0,0.0,21.0,22.784067,-914.6401981810811
15.0,28.0,0.0,20.900002,21.231674,40.262350644048354
15.0,28.0,0.0,20.900002,22.408363,138.86729842856795
15.0,28.0,0.0,20.900002,22.717447,204.45654573766382
15.0,28.0,0.0,21.0,22.892912,158.04771425966754
15.0,28.0,3.9496624,21.100002,22.890053,220.57592982906544
22.0,24.0,13.28501,21.5,23.025696,180.8796113686268
22.0,24.0,93.20518,22.0,23.031406,156.75803258570772
22.0,24.0,93.12919,22.600002,23.062828,139.8589927378478
22.0,24.0,76.98746,23.3,23.09956,1.2525263038525054
22.0,24.0,77.92097,23.899998,23.143944,-20.487248906819048
22.0,24.0,150.81326,24.599998,23.170593,-92.22110876245267
22.0,24.0,150.79077,25.300003,23.137821,-94.58593364878874
22.0,24.0,214.60881,26.0,23.190195,-147.12201454731354
22.0,24.0,288.56104,26.699997,23.194242,-171.71984986225124
22.0,24.0,231.23494,27.399994,23.244879,-198.35873914360133
22.0,24.0,179.95045,28.0,23.273216,-202.510522803583
22.0,24.0,213.7529,28.699997,23.319815,-256.5144804241327
22.0,24.0,407.40567,29.099998,23.306389,-263.2997083704906
22.0,24.0,475.29437,29.400002,23.4017,-311.1794223493732
22.0,24.0,369.04047,29.599998,23.447323,-298.5199559282594
22.0,24.0,638.9799,29.699997,23.534048,-461.76612280914617
22.0,24.0,611.4564,29.599998,23.437357,-433.0157529001715
22.0,24.0,514.0999,29.400002,23.556005,-397.4069097269139
22.0,24.0,362.43964,29.199997,23.68036,-393.90896496431776
22.0,24.0,282.39993,28.900002,23.720276,-432.01476988500417
22.0,24.0,313.65787,28.599998,23.672176,-425.7205515759432
22.0,24.0,137.38338,28.300003,23.687786,-469.51597312329545
22.0,24.0,155.09137,27.800003,23.581377,-453.62747509325595
22.0,24.0,41.604965,27.300003,23.561884,-201.6727283457668
22.0,24.0,54.25499,27.300003,23.681255,-214.26508520243908
22.0,24.0,11.88,25.5,23.641428,-231.68497785932573
22.0,24.0,2.64,25.0,23.555517,-233.12258357746725
22.0,24.0,0.0,24.599998,23.48321,-237.10560042825307
15.0,28.0,0.0,24.299995,23.408913,-231.95693182198238
15.0,28.0,0.0,24.099998,23.3494,-264.1587874367513
15.0,28.0,0.0,23.899998,23.23758,-251.3188258590128
15.0,28.0,0.0,23.800003,23.186417,-295.4914898889869
15.0,28.0,0.0,23.699997,23.059822,-300.6962660552411
15.0,28.0,0.0,23.600002,22.981098,-496.84703295187546
15.0,28.0,0.0,23.5,22.619528,-570.1576718495227
15.0,28.0,0.0,23.5,22.390133,-978.6432815341526
15.0,28.0,0.0,23.400002,21.66043,-118.44033464142711
15.0,28.0,0.0,23.3,22.75529,-1068.8477921489039
15.0,28.0,0.0,23.099998,21.420708,93.27038856819303
15.0,28.0,0.0,23.0,22.903961,-1075.313501417589
15.0,28.0,0.0,22.900002,21.316328,208.12415668301952
15.0,28.0,0.0,22.7,22.961248,-1053.8512173965694
15.0,28.0,0.0,22.7,21.269905,222.59076874413108
15.0,28.0,0.0,22.600002,22.899721,47.3087538358846
15.0,28.0,0.0,22.7,22.865807,44.68722228610591
15.0,28.0,0.0,22.7,22.88556,124.1004828289482
15.0,28.0,0.0,22.7,23.033993,101.48047371422547
15.0,28.0,1.9731386,22.7,23.050373,145.26778786003337
22.0,24.0,20.525007,22.900002,23.148476,109.59077836680427
22.0,24.0,54.39274,23.099998,23.144632,122.34921104403219
22.0,24.0,93.43567,23.400002,23.205515,54.318016068811346
22.0,24.0,189.67773,23.600002,23.1602,-68.74473113374131
22.0,24.0,209.06512,24.0,23.23046,-101.39488930922766
22.0,24.0,297.2506,24.400002,23.251593,-152.13507910321442
22.0,24.0,305.4765,25.0,23.257341,-163.93897784047607
22.0,24.0,445.01794,25.5,23.309158,-207.93398202516943
22.0,24.0,535.5516,26.199997,23.352852,-292.3904276018019
22.0,24.0,610.20435,26.900002,23.342148,-356.9332889301841
22.0,24.0,363.6338,27.399994,23.356989,-248.95725150339524
22.0,24.0,195.03328,27.900002,23.552263,-281.69004035200396
22.0,24.0,90.09032,28.300003,23.538881,-286.9775230301299
22.0,24.0,98.0065,28.599998,23.524046,-310.53623467615284
22.0,24.0,244.4855,28.800003,23.49228,-291.82662700793446
22.0,24.0,568.90326,29.0,23.561039,-404.9655692349936
22.0,24.0,731.7922,29.0,23.521572,-537.983088152747
22.0,24.0,639.3492,29.0,23.44118,-470.0644516904978
22.0,24.0,426.26416,28.800003,23.599598,-391.0451960717055
22.0,24.0,310.6381,28.5,23.751965,-437.9078288800306
22.0,24.0,208.85315,28.200005,23.701443,-430.06470023584563
22.0,24.0,158.2737,27.900002,23.682232,-465.08465892377694
22.0,24.0,164.84619,27.300003,23.594189,-453.250191559414
22.0,24.0,41.39456,26.799995,23.568436,-202.34947051750157
22.0,24.0,60.87397,26.799995,23.680714,-211.9703895212955
22.0,24.0,10.3949995,24.800003,23.642519,-231.6073099373516
22.0,24.0,7.615575,24.199997,23.548134,-222.6928390387559
22.0,24.0,0.0,23.600002,23.486683,-237.51348430786186
15.0,28.0,0.0,23.2,23.391726,-231.4122090996097
15.0,28.0,0.0,22.800003,23.324217,-261.29174984099654
15.0,28.0,0.0,22.5,23.20718,-247.85671793628853
15.0,28.0,0.0,22.099998,23.148298,-292.455298540687
15.0,28.0,0.0,21.8,23.010956,-298.90089063563215
15.0,28.0,0.0,21.5,22.918682,-506.39761756168116
15.0,28.0,0.0,21.199997,22.52687,-581.6500670665826
15.0,28.0,0.0,20.900002,22.2774,-884.7937958434443
15.0,28.0,0.0,20.7,21.690498,-70.18102362480045
15.0,28.0,0.0,20.5,22.730455,-1063.6240455933082
15.0,28.0,0.0,20.400002,21.31637,183.87614012355647
15.0,28.0,0.0,20.300003,22.907717,-1096.0629011892822
15.0,28.0,0.0,20.300003,21.162172,293.179869245727
15.0,28.0,0.0,20.2,22.935833,-1058.4497345080272
15.0,28.0,0.0,20.2,21.123415,263.5863784559609
15.0,28.0,0.0,20.2,22.79856,83.18219127868042
15.0,28.0,0.0,20.100002,22.758461,84.75224882378393
15.0,28.0,0.0,20.0,22.779299,172.7258834306944
15.0,28.0,0.0,20.300003,22.936113,137.83998107062598
15.0,28.0,2.9632716,20.5,22.9328,210.23709710704878
22.0,24.0,11.914466,21.199997,23.07085,164.7569912216577
22.0,24.0,91.27664,22.0,23.059444,147.30185065745843
22.0,24.0,73.534996,22.900002,23.09254,140.84224206088106
22.0,24.0,210.12007,23.899998,23.137577,-50.868269889981036
22.0,24.0,220.46835,24.800003,23.14182,-71.51320191448565
22.0,24.0,392.83414,25.700005,23.190866,-148.50414005303298
22.0,24.0,440.9137,26.400002,23.204746,-177.30084978722545
22.0,24.0,561.11017,27.099998,23.277466,-297.61966236182553
22.0,24.0,617.2778,27.600006,23.241274,-344.7151759303094
22.0,24.0,665.57605,28.200005,23.291126,-416.17601536243643
22.0,24.0,719.2884,28.5,23.312634,-505.7145291619032
22.0,24.0,726.0055,28.900002,23.30027,-515.9729169380724
22.0,24.0,777.6876,28.900002,23.38575,-572.4927153336721
22.0,24.0,774.0084,28.900002,23.418087,-568.3999551830748
22.0,24.0,750.8978,29.0,23.517515,-572.7309304143429
22.0,24.0,679.2349,29.0,23.600365,-552.1375307647721
22.0,24.0,647.5638,29.0,23.695389,-545.7104812111181
22.0,24.0,586.8367,29.0,23.765106,-509.13556549624514
22.0,24.0,525.9384,28.800003,23.860712,-480.95579924886636
22.0,24.0,373.8488,28.599998,23.935165,-478.35698110210694
22.0,24.0,351.95676,28.300003,23.93118,-475.7629465591805
22.0,24.0,152.058,27.900002,23.921537,-494.21197862079373
22.0,24.0,165.23009,27.0,23.82394,-478.93046516598747
22.0,24.0,33.592144,26.099998,23.780659,-233.93787803613543
22.0,24.0,69.08627,26.099998,23.85672,-237.5920693080792
22.0,24.0,5.775,24.0,23.803158,-255.4421582877984
22.0,24.0,4.351875,23.5,23.68644,-242.96586526838485
22.0,24.0,0.0,23.0,23.607874,-251.7387342261618
